identifier,fingerprint,outcome,organic___0___inchikey,organic___0___inchi,organic___0___chemname,organic___0___molarity,organic___0___molarity_max,inorganic___0___inchikey,inorganic___0___inchi,inorganic___0___chemname,inorganic___0___molarity,inorganic___0___molarity_max,solvent___0___inchikey,solvent___0___inchi,solvent___0___chemname,solvent___0___molarity,solvent___0___molarity_max,acid___0___inchikey,acid___0___inchi,acid___0___chemname,acid___0___molarity,acid___0___molarity_max,alpha_vial_volume,beta_vial_volume,reaction_time,reaction_temperature,antisolvent_identity
2020-09-30T22_37_01.541801+00_00_LBL_G9,1%1%1%1,2,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,1.21003549505256,8.819718178858764,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.9625786224555599,13.36196611787163,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,3.988264092833172,12.913816689466485,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,12.77323065889454,26.50445361720617,0.000249,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-09-30T22_37_01.541801+00_00_LBL_A11,1%1%1%0,1,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,0.6708162814270624,8.819718178858764,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.5336317940564008,13.36196611787163,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,11.41587438623187,12.913816689466485,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.0,26.50445361720617,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-09-30T22_37_01.541801+00_00_LBL_C11,1%1%1%1,1,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,0.6708162814270624,8.819718178858764,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.5336317940564008,13.36196611787163,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,9.866216383495892,12.913816689466485,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,3.1805344340647403,26.50445361720617,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-09-30T22_37_01.541801+00_00_LBL_E11,1%1%1%1,3,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,0.6708162814270624,8.819718178858764,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.5336317940564008,13.36196611787163,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,8.316558380759913,12.913816689466485,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,6.361068868129481,26.50445361720617,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-09-30T22_37_01.541801+00_00_LBL_G11,1%1%1%1,2,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,0.6708162814270624,8.819718178858764,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.5336317940564008,13.36196611787163,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,6.766900378023936,12.913816689466485,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,9.541603302194222,26.50445361720617,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-09-30T22_41_17.964934+00_00_LBL_A1,1%1%1%1,2,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,0.663339684943488,8.819718178858764,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.5277743700380072,13.36196611787163,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,5.233850566226583,12.913816689466485,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,12.722137736258961,26.50445361720617,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-09-30T22_41_17.964934+00_00_LBL_C1,1%1%1%1,2,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,0.663339684943488,8.819718178858764,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.5277743700380072,13.36196611787163,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,3.6841925634906048,12.913816689466485,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,15.902672170323703,26.50445361720617,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-09-30T22_41_17.964934+00_00_LBL_E1,1%1%1%1,2,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,1.1965490198762805,8.819718178858764,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.9520128518145258,13.36196611787163,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,7.1299854283845265,12.913816689466485,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,6.38661532944727,26.50445361720617,0.000249,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-09-30T22_41_17.964934+00_00_LBL_G1,1%1%1%1,2,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,1.1965490198762805,8.819718178858764,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.9520128518145258,13.36196611787163,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,5.574103899533143,12.913816689466485,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,9.579922994170907,26.50445361720617,0.000249,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-09-30T22_41_17.964934+00_00_LBL_A3,1%1%1%0,3,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,1.767117246065322,8.819718178858764,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.5277743700380072,13.36196611787163,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,9.816333307861512,12.913816689466485,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.0,26.50445361720617,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-09-30T22_41_17.964934+00_00_LBL_C3,1%1%1%1,4,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,1.227451061704518,8.819718178858764,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.098398611363018,13.36196611787163,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,7.922170478494767,12.913816689466485,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,6.361068868129481,26.50445361720617,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-09-30T22_41_17.964934+00_00_LBL_E3,1%1%1%1,1,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,1.1965490198762805,8.819718178858764,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.9520128518145258,13.36196611787163,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,8.685866957235909,12.913816689466485,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,3.193307664723635,26.50445361720617,0.000249,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-09-30T22_41_17.964934+00_00_LBL_G3,1%1%1%1,4,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,1.7793398422654352,8.819718178858764,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.098398611363018,13.36196611787163,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,8.663753846576256,12.913816689466485,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,3.1805344340647403,26.50445361720617,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-09-30T22_41_17.964934+00_00_LBL_A5,1%1%1%0,1,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,1.7314290081575792,8.819718178858764,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,1.3775805590822567,13.36196611787163,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,9.047283582795597,12.913816689466485,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.0,26.50445361720617,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-09-30T22_41_17.964934+00_00_LBL_C5,1%1%1%1,4,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,1.7506542212426628,8.819718178858764,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.9520128518145258,13.36196611787163,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,6.318665514072786,12.913816689466485,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,6.38661532944727,26.50445361720617,0.000249,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-09-30T22_41_17.964934+00_00_LBL_E5,1%1%1%1,4,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,1.7314290081575792,8.819718178858764,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,1.3775805590822567,13.36196611787163,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,7.49762558005962,12.913816689466485,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,3.1805344340647403,26.50445361720617,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-09-30T22_41_17.964934+00_00_LBL_G5,1%1%1%0,1,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,2.295540384918609,8.819718178858764,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.9482048004072676,13.36196611787163,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,8.636287489591826,12.913816689466485,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.0,26.50445361720617,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-09-30T22_41_17.964934+00_00_LBL_A7,1%1%1%0,1,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,0.6755622811436012,8.819718178858764,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.098398611363018,13.36196611787163,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,11.829561118621216,12.913816689466485,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.0,26.50445361720617,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-09-30T22_41_17.964934+00_00_LBL_C7,1%1%1%1,1,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,0.6755622811436012,8.819718178858764,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.098398611363018,13.36196611787163,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,10.279903115885238,12.913816689466485,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,3.1805344340647403,26.50445361720617,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-09-30T22_41_17.964934+00_00_LBL_E7,1%1%1%1,4,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,0.6755622811436012,8.819718178858764,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.098398611363018,13.36196611787163,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,8.73024511314926,12.913816689466485,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,6.361068868129481,26.50445361720617,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-09-30T22_41_17.964934+00_00_LBL_G7,1%1%1%1,4,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,0.6755622811436012,8.819718178858764,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.098398611363018,13.36196611787163,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,7.180587110413281,12.913816689466485,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,9.541603302194222,26.50445361720617,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-09-30T22_41_17.964934+00_00_LBL_A9,1%1%1%1,4,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,0.6755622811436012,8.819718178858764,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.098398611363018,13.36196611787163,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,5.630929107677304,12.913816689466485,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,12.722137736258961,26.50445361720617,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-09-30T22_41_17.964934+00_00_LBL_C9,1%1%1%1,4,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,0.6782753826742984,8.819718178858764,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.09879378650905422,13.36196611787163,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,4.045799034320742,12.913816689466485,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,15.966538323618177,26.50445361720617,0.000249,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-09-30T22_41_17.964934+00_00_LBL_E9,1%1%1%0,1,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,1.2152284655044048,8.819718178858764,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.5277743700380072,13.36196611787163,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,10.624407942516005,12.913816689466485,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.0,26.50445361720617,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-09-30T22_41_17.964934+00_00_LBL_G9,1%1%1%1,3,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,1.2152284655044048,8.819718178858764,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.5277743700380072,13.36196611787163,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,9.074749939780025,12.913816689466485,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,3.1805344340647403,26.50445361720617,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-09-30T22_41_17.964934+00_00_LBL_A11,1%1%1%1,4,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,1.2152284655044048,8.819718178858764,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.5277743700380072,13.36196611787163,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,7.525091937044048,12.913816689466485,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,6.361068868129481,26.50445361720617,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-09-30T22_41_17.964934+00_00_LBL_C11,1%1%1%1,4,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,1.2152284655044048,8.819718178858764,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.5277743700380072,13.36196611787163,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,5.97543393430807,12.913816689466485,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,9.541603302194222,26.50445361720617,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-09-30T22_41_17.964934+00_00_LBL_E11,1%1%1%1,4,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,1.2152284655044048,8.819718178858764,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.5277743700380072,13.36196611787163,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,4.425775931572092,12.913816689466485,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,12.722137736258961,26.50445361720617,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-09-30T22_41_17.964934+00_00_LBL_G11,1%1%1%0,4,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,1.7793398422654352,8.819718178858764,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.098398611363018,13.36196611787163,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,10.213411849312232,12.913816689466485,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.0,26.50445361720617,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-10-07T16_03_48.152984+00_00_HC_A1,1%1%1%0,4,ODZKCFHAXXFIQC-UHFFFAOYSA-N,"InChI=1S/C5H14N2.2HI/c1-5(2,3-6)4-7;;/h3-4,6-7H2,1-2H3;2*1H","2,2-dimethylpropane-1,3-diammonium iodide",0.9901526873586055,5.768519553072626,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.9870723080377143,13.36196611787163,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,9.743224001762911,12.913816689466485,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.0,26.50445361720617,0.0005,0.001,57600.0,70.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
