identifier,fingerprint,outcome,organic___0___inchikey,organic___0___inchi,organic___0___chemname,organic___0___molarity,inorganic___0___inchikey,inorganic___0___inchi,inorganic___0___chemname,inorganic___0___molarity,solvent___0___inchikey,solvent___0___inchi,solvent___0___chemname,solvent___0___molarity,acid___0___inchikey,acid___0___inchi,acid___0___chemname,acid___0___molarity,alpha_vial_volume,beta_vial_volume,reaction_time,reaction_temperature,antisolvent_identity
2020-06-30T14_11_13.204513+00_00_LBL_E7,1%1%1%1,4,GGYGJCFIYJVWIP-UHFFFAOYSA-N,"InChI=1S/C2H6N2.HI/c1-2(3)4;/h1H3,(H3,3,4);1H",Acetamidinium iodide,1.507998531334522,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.6488879202721729,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,9.465759003571556,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,2.5179230936345864,0.0002,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-06-30T14_11_13.204513+00_00_LBL_G7,1%1%1%1,2,GGYGJCFIYJVWIP-UHFFFAOYSA-N,"InChI=1S/C2H6N2.HI/c1-2(3)4;/h1H3,(H3,3,4);1H",Acetamidinium iodide,0.5149752695084631,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.09863096388137,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,5.446089751251028,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,14.047360417119272,0.00019999999999999998,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-06-30T14_11_13.204513+00_00_LBL_A9,1%1%1%1,4,GGYGJCFIYJVWIP-UHFFFAOYSA-N,"InChI=1S/C2H6N2.HI/c1-2(3)4;/h1H3,(H3,3,4);1H",Acetamidinium iodide,0.07714732037651649,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.0259555168108865,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,9.255918763039338,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,7.4212470128177275,0.0002,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-06-30T14_11_13.204513+00_00_LBL_C9,1%1%1%1,3,GGYGJCFIYJVWIP-UHFFFAOYSA-N,"InChI=1S/C2H6N2.HI/c1-2(3)4;/h1H3,(H3,3,4);1H",Acetamidinium iodide,0.6250910650857366,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.21802634121145006,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,7.028795129799538,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,10.336736910710407,0.00019999999999999998,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-06-30T14_11_13.204513+00_00_LBL_E9,1%1%1%1,4,GGYGJCFIYJVWIP-UHFFFAOYSA-N,"InChI=1S/C2H6N2.HI/c1-2(3)4;/h1H3,(H3,3,4);1H",Acetamidinium iodide,2.0315497879586077,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.031146620173064004,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,6.232857837552096,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,9.14403649793613,0.00019999999999999998,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-06-30T14_11_13.204513+00_00_LBL_G9,1%1%1%1,4,GGYGJCFIYJVWIP-UHFFFAOYSA-N,"InChI=1S/C2H6N2.HI/c1-2(3)4;/h1H3,(H3,3,4);1H",Acetamidinium iodide,1.465139003382876,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.6177413000991091,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,10.259254334442392,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,1.0601781446882466,0.00019999999999999998,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-06-30T14_11_13.204513+00_00_LBL_A11,1%1%1%1,2,GGYGJCFIYJVWIP-UHFFFAOYSA-N,"InChI=1S/C2H6N2.HI/c1-2(3)4;/h1H3,(H3,3,4);1H",Acetamidinium iodide,0.9910464117843121,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.32184840845499807,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,5.610264823611931,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,12.192048663914843,0.00019999999999999998,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-06-30T14_11_13.204513+00_00_LBL_C11,1%1%1%1,4,GGYGJCFIYJVWIP-UHFFFAOYSA-N,"InChI=1S/C2H6N2.HI/c1-2(3)4;/h1H3,(H3,3,4);1H",Acetamidinium iodide,1.2239945618687715,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.06782346101337287,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,11.25622197199198,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.6659410456584464,0.00019899999999999996,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-06-30T14_11_13.204513+00_00_LBL_E11,1%1%1%1,3,GGYGJCFIYJVWIP-UHFFFAOYSA-N,"InChI=1S/C2H6N2.HI/c1-2(3)4;/h1H3,(H3,3,4);1H",Acetamidinium iodide,0.28814709223334756,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.35299502862806204,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,11.239849651864407,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,2.252878557462525,0.00019999999999999998,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-06-30T14_11_13.204513+00_00_LBL_G11,1%1%1%1,3,GGYGJCFIYJVWIP-UHFFFAOYSA-N,"InChI=1S/C2H6N2.HI/c1-2(3)4;/h1H3,(H3,3,4);1H",Acetamidinium iodide,1.4276725007620745,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.02582638488645423,YEJRWHAVMIAJKC-UHFFFAOYSA-N,InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2,Gamma-Butyrolactone,5.896003116935688,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,11.208351032151864,0.000201,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-08-31T19_02_49.077710+00_00_LBL_A1,1%1%1%1,1,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,0.12528769491355063,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.09984374066395864,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,4.8544679475194,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,15.966538323618177,0.000249,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-08-31T19_02_49.077710+00_00_LBL_C1,1%1%1%0,4,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,2.83605782122492,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,2.2600992204841592,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,6.57696820538907,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.0,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-08-31T19_02_49.077710+00_00_LBL_E1,1%1%1%1,3,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,0.12478654413389641,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.0994443657013028,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,9.535679350695125,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,6.361068868129481,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-08-31T19_02_49.077710+00_00_LBL_G1,1%1%1%1,2,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,1.7540277287897097,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,1.3978123692954239,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,4.326996735249996,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,9.579922994170907,0.000249,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-08-31T19_02_49.077710+00_00_LBL_A3,1%1%1%1,4,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,1.7668716805016718,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.962130591852694,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,7.8410230667459695,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,3.193307664723635,0.000249,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-08-31T19_02_49.077710+00_00_LBL_C3,1%1%1%0,1,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,0.12478654413389641,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.0994443657013028,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,12.63499535616708,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.0,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-08-31T19_02_49.077710+00_00_LBL_E3,1%1%1%1,4,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,1.239417899294494,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.0994443657013028,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,4.804321968733502,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,12.722137736258961,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-08-31T19_02_49.077710+00_00_LBL_G3,1%1%1%0,4,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,2.3540492544550915,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.0994443657013028,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,9.370912603187751,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.0,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-08-31T19_02_49.077710+00_00_LBL_A5,1%1%1%1,3,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,0.12478654413389641,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.0994443657013028,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,7.986021347959143,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,9.541603302194222,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-08-31T19_02_49.077710+00_00_LBL_C5,1%1%1%1,4,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,1.7540277287897097,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,1.3978123692954239,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,5.88287826410138,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,6.38661532944727,0.000249,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-08-31T19_02_49.077710+00_00_LBL_E5,1%1%1%1,1,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,0.12478654413389641,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.0994443657013028,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,11.085337353431102,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,3.1805344340647403,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-08-31T19_02_49.077710+00_00_LBL_G5,1%1%1%0,1,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,1.207317787348761,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.962130591852694,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,10.216202475361243,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.0,0.000249,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-08-31T19_02_49.077710+00_00_LBL_A7,1%1%1%1,4,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,1.7967335768747923,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.0994443657013028,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,7.0876172859606275,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,6.361068868129481,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-08-31T19_02_49.077710+00_00_LBL_C7,1%1%1%1,3,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,0.12478654413389641,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.0994443657013028,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,6.4363633452231666,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,12.722137736258961,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-08-31T19_02_49.077710+00_00_LBL_E7,1%1%1%1,4,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,1.239417899294494,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.0994443657013028,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,6.353979971469481,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,9.541603302194222,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-08-31T19_02_49.077710+00_00_LBL_G7,1%1%1%1,3,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,2.2915347195497353,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,1.8261601701512007,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,6.243985111595956,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,3.1805344340647403,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-08-31T19_02_49.077710+00_00_LBL_A9,1%1%1%1,1,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,1.239417899294494,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.0994443657013028,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,9.453295976941437,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,3.1805344340647403,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-08-31T19_02_49.077710+00_00_LBL_C9,1%1%1%0,2,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,2.3043272954548497,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,1.392221119818242,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,8.194297335029967,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.0,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-08-31T19_02_49.077710+00_00_LBL_E9,1%1%1%0,1,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,1.239417899294494,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.0994443657013028,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,11.002953979677415,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.0,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-08-31T19_02_49.077710+00_00_LBL_G9,1%1%1%1,2,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,1.207317787348761,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.962130591852694,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,3.992676359955705,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,12.77323065889454,0.000249,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-08-31T19_02_49.077710+00_00_LBL_A11,1%1%1%0,1,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,0.6693096458090808,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.5333834160342612,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,11.418320447224218,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,0.0,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-08-31T19_02_49.077710+00_00_LBL_C11,1%1%1%1,1,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,0.6693096458090808,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.5333834160342612,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,9.868662444488237,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,3.1805344340647403,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
2020-08-31T19_02_49.077710+00_00_LBL_E11,1%1%1%1,3,VAWHFUNJDMQUSB-UHFFFAOYSA-N,"InChI=1S/C4H9NO.HI/c1-3-6-4-2-5-1;/h5H,1-4H2;1H",Morpholinium Iodide,0.6693096458090808,RQQRAHKHDFPBMC-UHFFFAOYSA-L,InChI=1S/2HI.Pb/h2*1H;/q;;+2/p-2,Lead Diiodide,0.5333834160342612,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",Dimethylformamide,8.31900444175226,BDAGIHXWWSANSR-UHFFFAOYSA-N,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",Formic Acid,6.361068868129481,0.00025,0.0007999999999999999,57600.0,80.0,YMWUJEATGCHHMB-UHFFFAOYSA-N
