smiles,frag_a_ix,frag_a,frag_b_ix,frag_b,frag_c_ix,frag_c,overlap,fluo_rate_ns,fluo_peak_1,fluo_peak_2,ext_peak_1,ext_peak_2,route_score
c1coc(-c2ccccc2-c2ccccc2Oc2ccccc2-c2ccccc2-c2ccco2)c1,8,OB(O)c1ccco1,2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,3,Brc1ccccc1Oc1ccccc1Br,0.003907459051623556,0.0038559166276496454,0.2874259110317396,8.531959063258353e-05,0.0004912490340841126,9.136898767188271e-05,37495.69203658446
CC(C)(C)c1ccc2c(-c3ccccc3-c3ccco3)c3ccccc3c(-c3ccccc3-c3ccco3)c2c1,8,OB(O)c1ccco1,2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,4,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,0.17444614637493086,0.06881934225752545,0.7615899267953491,0.00022593887339575567,0.2766446525948061,0.0004413912543053221,43990.585002035994
Fc1cc(-c2ccccc2-c2ccco2)c(F)cc1-c1ccccc1-c1ccco1,8,OB(O)c1ccco1,2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,5,Fc1cc(Br)c(F)cc1Br,0.011154729249215312,0.05144561302391135,0.3633564764679229,9.256468587752816e-05,0.000746613790488512,0.0001211215132106071,36807.29467678105
c1coc(-c2ccccc2-c2ccc3oc(-c4ccccc4-c4ccco4)cc3c2)c1,8,OB(O)c1ccco1,2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,6,Brc1ccc2oc(Br)cc2c1,0.019046202454264808,0.17258892863014247,0.34681619257234025,8.910783714151114e-05,0.0010537828174127014,0.0001623060431212857,34924326.507883504
c1coc(-c2ccccc2-c2ccc(-c3ccccc3-c3ccco3)o2)c1,8,OB(O)c1ccco1,2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,7,Brc1ccc(Br)o1,0.03337787050289738,0.24634380588449675,0.7149885407531226,0.00027920538065344494,0.007454536458124277,0.00027282061690611545,37364.05110479393
c1coc(-c2ccccc2-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2cc(-c4ccccc4-c4ccco4)ccc2-3)c1,8,OB(O)c1ccco1,2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,8,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,0.019672321515837882,0.1908081898183749,0.5619695706379215,0.0001377590122793989,0.0015722188978823544,0.000204871851179848,38189.73280203013
Clc1cc(Cl)c(-c2ccccc2-c2ccco2)cc1-c1ccccc1-c1ccco1,8,OB(O)c1ccco1,2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,9,Clc1cc(Cl)c(Br)cc1Br,0.04378297606161563,0.08554929485884033,0.001583752579142865,1.8972222141574606e-05,0.00046994085257877306,8.845453776424052e-05,44734.070529714896
c1coc(-c2ccccc2-c2cnc3nc(-c4ccccc4-c4ccco4)ccc3c2)c1,8,OB(O)c1ccco1,2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,10,Brc1cnc2nc(Br)ccc2c1,0.17821125339650634,0.1330972028382617,0.50292406725278,0.00010645863603307036,0.003849972300344521,0.00027140294369673844,39811.570184427335
c1coc(-c2ccccc2-c2cccc3cccc(-c4ccccc4-c4ccco4)c23)c1,8,OB(O)c1ccco1,2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,11,Brc1cccc2cccc(Br)c12,0.059308777742183336,0.016492800589659882,0.015707264878932373,3.378900024384058e-05,0.0008053637009976952,0.0001435120618625973,37199.93560859383
CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3ccccc3-c3ccco3)ccc2-c2ccc(-c3ccccc3-c3ccco3)cc21,8,OB(O)c1ccco1,2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,12,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,0.03677484903127405,0.26569890204684976,0.3615976529950974,8.974544425366466e-05,0.0013498706308812107,0.00018707968783009568,38097.39021966523
Fc1c(F)c(-c2ccccc2-c2ccco2)c2nsnc2c1-c1ccccc1-c1ccco1,8,OB(O)c1ccco1,2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,13,Fc1c(F)c(Br)c2nsnc2c1Br,0.021911857830762656,0.012971030309752628,0.003169505585312379,0.03990435419425525,0.14267866133900833,0.0005120981828062381,37452.41878953641
C[Si](C)(c1ccc(-c2ccccc2-c2ccco2)cc1)c1ccc(-c2ccccc2-c2ccco2)cc1,8,OB(O)c1ccco1,2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,14,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,0.004164576608952328,0.08792487114665351,0.5663374034536329,0.00025287731079679936,0.0005920276784420457,9.607414653910548e-05,5716738.868888426
c1coc(-c2ccccc2-c2ccc3nc4ccc(-c5ccccc5-c5ccco5)cc4nc3c2)c1,8,OB(O)c1ccco1,2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,15,Brc1ccc2nc3ccc(Br)cc3nc2c1,0.3253856540889964,0.10402065475552393,0.12263546335071356,0.0008269717163017306,0.7452390239459336,0.0007324392707692293,42240.82465562172
C[Si](C)(c1ccccc1-c1ccccc1-c1ccco1)c1ccccc1-c1ccccc1-c1ccco1,8,OB(O)c1ccco1,2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,16,C[Si](C)(c1ccccc1Br)c1ccccc1Br,0.0076075627565562,0.0009180950686356557,0.02171893935447972,2.922946772701695e-05,0.00038407915364807783,7.213352818819608e-05,7911255.9446405
c1coc(-c2ccccc2-c2ccc(-c3ccccc3-c3ccco3)nc2)c1,8,OB(O)c1ccco1,2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,17,Brc1ccc(Br)nc1,0.003562124784548328,0.013627285999746587,0.029716906907634382,0.03725873355022777,0.0053587133328828395,0.00017533251394811074,36686.00264936091
c1coc(-c2ccccc2-c2cc(-n3c4ccccc4c4ccccc43)c(-c3ccccc3-c3ccco3)cc2-n2c3ccccc3c3ccccc32)c1,8,OB(O)c1ccco1,2,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,18,Brc1cc(-n2c3ccccc3c3ccccc32)c(Br)cc1-n1c2ccccc2c2ccccc21,0.020349734600528104,0.02216577201897254,0.6757324094054692,0.00012038323357356013,0.002175697388918341,0.00023088057545875504,20964119.202375434
Fc1c(-c2cc(-c3cccc(-c4ccco4)c3F)c3ccccc3c2)cccc1-c1ccco1,8,OB(O)c1ccco1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,0,Brc1cc(Br)c2ccccc2c1,0.022926283938088446,0.009757742779330706,0.0712908250148185,4.766427269126009e-05,0.0007511845241015403,0.00013762589699997606,40826.667772659035
Fc1c(-c2ccco2)cccc1-c1cc(Cl)c(-c2cccc(-c3ccco3)c2F)s1,8,OB(O)c1ccco1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,1,Clc1cc(Br)sc1Br,0.009868656690435584,0.010020991787281613,0.3634597529318387,9.266703939226125e-05,0.0011031416758965956,0.00017749108331856784,41418.71519616418
Cc1nc2c(-c3cccc(-c4ccco4)c3F)c3nsnc3c(-c3cccc(-c4ccco4)c3F)c2nc1C,8,OB(O)c1ccco1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,0.013862171823601962,0.002603193738832801,0.0013267378114103713,0.6979901784987252,0.21645304950697145,0.005645059756945076,46260.49644248289
Fc1c(-c2ccco2)cccc1-c1ccccc1Oc1ccccc1-c1cccc(-c2ccco2)c1F,8,OB(O)c1ccco1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,3,Brc1ccccc1Oc1ccccc1Br,0.11701565464705913,0.017976136252242533,0.004989025131663932,2.58901414923198e-05,0.0007427102977172238,0.00013692072975931798,39324.59905002541
CC(C)(C)c1ccc2c(-c3cccc(-c4ccco4)c3F)c3ccccc3c(-c3cccc(-c4ccco4)c3F)c2c1,8,OB(O)c1ccco1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,4,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,0.4972934367057577,0.207742670362008,0.6853671543318585,0.00013229798214283074,0.07937207009961612,0.000406619572154033,46037.02826284757
Fc1cc(-c2cccc(-c3ccco3)c2F)c(F)cc1-c1cccc(-c2ccco2)c1F,8,OB(O)c1ccco1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,5,Fc1cc(Br)c(F)cc1Br,0.015554663613570259,0.00677617824798691,0.02662165002317045,3.6751127870916825e-05,0.0005263249267639242,0.00010122301225726132,38618.26898022562
Fc1c(-c2ccc3oc(-c4cccc(-c5ccco5)c4F)cc3c2)cccc1-c1ccco1,8,OB(O)c1ccco1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,6,Brc1ccc2oc(Br)cc2c1,0.15432618172290175,0.17758957299664693,0.026227997048859718,3.6913904334562026e-05,0.0009260984258580924,0.00015983139680591919,34926136.02630716
Fc1c(-c2ccco2)cccc1-c1ccc(-c2cccc(-c3ccco3)c2F)o1,8,OB(O)c1ccco1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,7,Brc1ccc(Br)o1,0.3747427168014236,0.4343840175932915,0.029881089150586473,4.0624504263231346e-05,0.001383361853331037,0.00020509247171235292,39200.86300577403
Fc1c(-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2cc(-c4cccc(-c5ccco5)c4F)ccc2-3)cccc1-c1ccco1,8,OB(O)c1ccco1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,8,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,0.19609501725926096,0.6094686585692579,0.055627250464901766,4.554915141851861e-05,0.0011805135012228367,0.0001843386832912601,40025.2779498122
Fc1c(-c2ccco2)cccc1-c1cc(-c2cccc(-c3ccco3)c2F)c(Cl)cc1Cl,8,OB(O)c1ccco1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,9,Clc1cc(Cl)c(Br)cc1Br,0.0212612492550175,0.0041853143229342435,0.04932301702648452,4.201815559346184e-05,0.0006896717200597564,0.00012681530591555104,46823.89853220626
Fc1c(-c2cnc3nc(-c4cccc(-c5ccco5)c4F)ccc3c2)cccc1-c1ccco1,8,OB(O)c1ccco1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,10,Brc1cnc2nc(Br)ccc2c1,0.006797271030465046,0.007557166803307436,0.7105527197134044,0.00033495848405107765,0.006559579917603832,0.00019703582954332948,41728.40689426252
Fc1c(-c2ccco2)cccc1-c1cccc2cccc(-c3cccc(-c4ccco4)c3F)c12,8,OB(O)c1ccco1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,11,Brc1cccc2cccc(Br)c12,0.00688205063872227,0.0006073570772054121,0.2921268845440699,7.898172457260403e-05,0.0008493008676307883,0.0001492994078464686,39023.36310970011
CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3cccc(-c4ccco4)c3F)ccc2-c2ccc(-c3cccc(-c4ccco4)c3F)cc21,8,OB(O)c1ccco1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,12,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,0.13401372871273762,0.029874264339965595,0.041540066962335837,4.029089319179203e-05,0.001043261419834241,0.00017352099749328334,39911.274675595756
Fc1c(-c2ccco2)cccc1-c1c(F)c(F)c(-c2cccc(-c3ccco3)c2F)c2nsnc12,8,OB(O)c1ccco1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,13,Fc1c(F)c(Br)c2nsnc2c1Br,0.00767115254233534,0.00352944059799808,0.0028776908870205235,0.06639656708174266,0.11857252776219837,0.000429384733404499,39279.561072867706
C[Si](C)(c1ccc(-c2cccc(-c3ccco3)c2F)cc1)c1ccc(-c2cccc(-c3ccco3)c2F)cc1,8,OB(O)c1ccco1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,14,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,0.1073001549057028,0.0985023058407416,0.007621882804185212,2.5607709362095943e-05,0.0006597637526479239,0.00012198734970186482,5718548.387312076
Fc1c(-c2ccc3nc4ccc(-c5cccc(-c6ccco6)c5F)cc4nc3c2)cccc1-c1ccco1,8,OB(O)c1ccco1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,15,Brc1ccc2nc3ccc(Br)cc3nc2c1,0.21209128465484947,0.004660216676148287,0.05519444237875189,0.0014030363508820266,0.5743863438582744,0.0006470976657972119,44235.896972399794
C[Si](C)(c1ccccc1-c1cccc(-c2ccco2)c1F)c1ccccc1-c1cccc(-c2ccco2)c1F,8,OB(O)c1ccco1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,16,C[Si](C)(c1ccccc1Br)c1ccccc1Br,0.01502361841751414,0.029514567408484536,0.009794603078239645,2.633480785515361e-05,0.0004233605815555297,8.071632611479598e-05,7913065.46306415
Fc1c(-c2ccc(-c3cccc(-c4ccco4)c3F)nc2)cccc1-c1ccco1,8,OB(O)c1ccco1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,17,Brc1ccc(Br)nc1,0.013472976613633357,0.023773393294220097,0.12092541098657444,5.6559255081960496e-05,0.0005875649619834157,0.0001072480206024328,38496.68387073655
Fc1c(-c2ccco2)cccc1-c1cc(-n2c3ccccc3c3ccccc32)c(-c2cccc(-c3ccco3)c2F)cc1-n1c2ccccc2c2ccccc21,8,OB(O)c1ccco1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,18,Brc1cc(-n2c3ccccc3c3ccccc32)c(Br)cc1-n1c2ccccc2c2ccccc21,0.13698994397647146,0.02547559555730211,0.7749278433075962,0.00014226787323626404,0.02311580096305625,0.000340542477336672,21215077.37247971
c1coc(-c2ccsc2-c2cc(-c3sccc3-c3ccco3)c3ccccc3c2)c1,8,OB(O)c1ccco1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,0,Brc1cc(Br)c2ccccc2c1,0.05495927156697758,0.046401290508382535,0.5702844919333642,0.00011781421433511511,0.0028563514299322023,0.0002446035472683799,40174.62099630806
Clc1cc(-c2sccc2-c2ccco2)sc1-c1sccc1-c1ccco1,8,OB(O)c1ccco1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,1,Clc1cc(Br)sc1Br,0.08153787134582059,0.2997240368630276,0.4921539096162279,0.0006159110192764662,0.3041517172741811,0.0004194484538867225,40752.121124622434
Cc1nc2c(-c3sccc3-c3ccco3)c3nsnc3c(-c3sccc3-c3ccco3)c2nc1C,8,OB(O)c1ccco1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,0.20468349113477236,0.028808871503267924,0.0012896614202698366,0.7559843514403317,0.03215015349073585,0.2724402767836563,45494.505125596545
c1coc(-c2ccsc2-c2ccccc2Oc2ccccc2-c2sccc2-c2ccco2)c1,8,OB(O)c1ccco1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,3,Brc1ccccc1Oc1ccccc1Br,0.07287130799992794,0.12437710723612133,0.2424068650967838,7.397270494962462e-05,0.0013947988738803555,0.00019205302216523696,38710.439010446025
CC(C)(C)c1ccc2c(-c3sccc3-c3ccco3)c3ccccc3c(-c3sccc3-c3ccco3)c2c1,8,OB(O)c1ccco1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,4,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,0.06276827962098727,0.02687017459819659,0.07082003697157094,0.0015919752289184118,0.3605335656897962,0.0005140417856853956,45278.2350351192
Fc1cc(-c2sccc2-c2ccco2)c(F)cc1-c1sccc1-c1ccco1,8,OB(O)c1ccco1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,5,Fc1cc(Br)c(F)cc1Br,0.04445642570813861,0.16592781983190316,0.7458714035286317,0.00022454146707171567,0.00971164893905927,0.00022660986244136332,38016.03185027751
c1coc(-c2ccsc2-c2ccc3oc(-c4sccc4-c4ccco4)cc3c2)c1,8,OB(O)c1ccco1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,6,Brc1ccc2oc(Br)cc2c1,0.0627061008237069,0.2312327837615892,0.7485305311120309,0.0002659391644600928,0.03329136242724205,0.0002972391221631916,34925534.75714709
c1coc(-c2ccsc2-c2ccc(-c3sccc3-c3ccco3)o2)c1,8,OB(O)c1ccco1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,7,Brc1ccc(Br)o1,0.17003542360544238,0.3369267708563631,0.2354890318719691,0.0010421147091321712,0.6263576242243692,0.0005602243634533382,38581.44724858175
c1coc(-c2ccsc2-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2cc(-c4sccc4-c4ccco4)ccc2-3)c1,8,OB(O)c1ccco1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,8,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,0.10261339976448247,0.4755439645343964,0.635061420195771,0.000408768061417469,0.253312194935516,0.00043309499094398797,39406.70441802302
Clc1cc(Cl)c(-c2sccc2-c2ccco2)cc1-c1sccc1-c1ccco1,8,OB(O)c1ccco1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,9,Clc1cc(Cl)c(Br)cc1Br,0.0764505834098982,0.06827050440363581,0.092677620001004,5.257876077490238e-05,0.0010835320380505012,0.0001717589954831239,46036.260118528364
c1coc(-c2ccsc2-c2cnc3nc(-c4sccc4-c4ccco4)ccc3c2)c1,8,OB(O)c1ccco1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,10,Brc1cnc2nc(Br)ccc2c1,0.5198667279400386,0.25480837175384285,0.36584625170029,0.00039644115820156256,0.6953994586817865,0.000664717432978078,41055.78509267249
c1coc(-c2ccsc2-c2cccc3cccc(-c4sccc4-c4ccco4)c23)c1,8,OB(O)c1ccco1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,11,Brc1cccc2cccc(Br)c12,0.013912519849239977,0.0038305149438532986,0.3577556061216796,0.0012250100860170625,0.046928100566924716,0.00031129114985423265,38412.846230044845
CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3sccc3-c3ccco3)ccc2-c2ccc(-c3sccc3-c3ccco3)cc21,8,OB(O)c1ccco1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,12,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,0.0934704084340913,0.5277044769929534,0.7568253925124732,0.0002069693762441136,0.023604860842314758,0.0003198792712013826,39307.10267439225
Fc1c(F)c(-c2sccc2-c2ccco2)c2nsnc2c1-c1sccc1-c1ccco1,8,OB(O)c1ccco1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,13,Fc1c(F)c(Br)c2nsnc2c1Br,0.11611565992537486,0.062253127596333134,0.0024717232271616978,0.06226204597386111,0.15267299349657718,0.0010202441899733186,38666.574348287846
C[Si](C)(c1ccc(-c2sccc2-c2ccco2)cc1)c1ccc(-c2sccc2-c2ccco2)cc1,8,OB(O)c1ccco1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,14,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,0.09350017797549608,0.33144675045957245,0.09031225715317602,5.293715574999816e-05,0.0014022719468839845,0.0002047925455123751,5717947.118152012
c1coc(-c2ccsc2-c2ccc3nc4ccc(-c5sccc5-c5ccco5)cc4nc3c2)c1,8,OB(O)c1ccco1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,15,Brc1ccc2nc3ccc(Br)cc3nc2c1,0.2074843004711956,0.05902453862659233,0.0037429751658540405,0.017443085775737232,0.3097501326623616,0.0011293334262668757,43511.25871196352
C[Si](C)(c1ccccc1-c1sccc1-c1ccco1)c1ccccc1-c1sccc1-c1ccco1,8,OB(O)c1ccco1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,16,C[Si](C)(c1ccccc1Br)c1ccccc1Br,0.01437820807735499,0.03791209161813209,0.11011253378790507,5.2191208693083e-05,0.0005498280351073151,9.700020028079947e-05,7912464.193904087
c1coc(-c2ccsc2-c2ccc(-c3sccc3-c3ccco3)nc2)c1,8,OB(O)c1ccco1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,17,Brc1ccc(Br)nc1,0.15776970413204075,0.2880619308570765,0.6232500961486536,0.0003259260297754402,0.3455559399980845,0.00042478803617839876,37894.641602079515
c1coc(-c2ccsc2-c2cc(-n3c4ccccc4c4ccccc43)c(-c3sccc3-c3ccco3)cc2-n2c3ccccc3c3ccccc32)c1,8,OB(O)c1ccco1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,18,Brc1cc(-n2c3ccccc3c3ccccc32)c(Br)cc1-n1c2ccccc2c2ccccc21,0.02409294068447975,0.01991076172211403,0.5874974212153945,0.00031566259947528536,0.07925432535580516,0.0003686999969818562,21048824.79577368
c1cc(-c2cc(-c3cccc(-c4ccco4)c3)c3ccccc3c2)cc(-c2ccco2)c1,8,OB(O)c1ccco1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,0,Brc1cc(Br)c2ccccc2c1,0.07635330276414068,0.021851653042667573,0.041305078601094974,4.152896572676976e-05,0.0008234296697210473,0.0001432475277874359,39967.585253759564
Clc1cc(-c2cccc(-c3ccco3)c2)sc1-c1cccc(-c2ccco2)c1,8,OB(O)c1ccco1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,1,Clc1cc(Br)sc1Br,0.029986073628489145,0.10228528056578713,0.3888928942000129,9.586565099064643e-05,0.001339085918688426,0.0001901587186774583,40537.75274745265
Cc1nc2c(-c3cccc(-c4ccco4)c3)c3nsnc3c(-c3cccc(-c4ccco4)c3)c2nc1C,8,OB(O)c1ccco1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,0.0256924131642646,0.005399034156209308,0.0012812053492295605,0.6604820039351749,0.0914728752169318,0.03465552716383105,45230.035085339856
c1cc(-c2ccco2)cc(-c2ccccc2Oc2ccccc2-c2cccc(-c3ccco3)c2)c1,8,OB(O)c1ccco1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,3,Brc1ccccc1Oc1ccccc1Br,0.02755174314442428,0.003601607739274987,0.038297339865681235,3.875673892031645e-05,0.0006660363244889202,0.00012271585395161848,38522.50026112518
CC(C)(C)c1ccc2c(-c3cccc(-c4ccco4)c3)c3ccccc3c(-c3cccc(-c4ccco4)c3)c2c1,8,OB(O)c1ccco1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,4,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,0.3712760261638045,0.18952048000340094,0.8320402683247096,0.00018221265278202487,0.31559631392683873,0.0004480142679314832,45017.3932265767
Fc1cc(-c2cccc(-c3ccco3)c2)c(F)cc1-c1cccc(-c2ccco2)c1,8,OB(O)c1ccco1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,5,Fc1cc(Br)c(F)cc1Br,0.007867772067464895,0.01704558246511726,0.12511805395059666,5.6447056937200624e-05,0.0005001533063983478,9.300868006510689e-05,37834.102901321756
c1cc(-c2ccc3oc(-c4cccc(-c5ccco5)c4)cc3c2)cc(-c2ccco2)c1,8,OB(O)c1ccco1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,6,Brc1ccc2oc(Br)cc2c1,0.01722205469414514,0.032205690297955954,0.08791109314187519,5.0169562579381437e-05,0.0007704529759697682,0.00014017806390892288,34925353.31610805
c1cc(-c2ccco2)cc(-c2ccc(-c3cccc(-c4ccco4)c3)o2)c1,8,OB(O)c1ccco1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,7,Brc1ccc(Br)o1,0.5318796776692054,0.0005055623443451638,0.01853783558127952,3.539358459378431e-05,0.0013535154254393556,0.0002023644628896,38390.859329334635
c1cc(-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2cc(-c4cccc(-c5ccco5)c4)ccc2-3)cc(-c2ccco2)c1,8,OB(O)c1ccco1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,8,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,0.2607941145533696,0.6148792326137483,0.04110304803157677,4.192821165212961e-05,0.0013002317945451152,0.00019733939291676942,39216.541026570834
Clc1cc(Cl)c(-c2cccc(-c3ccco3)c2)cc1-c1cccc(-c2ccco2)c1,8,OB(O)c1ccco1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,9,Clc1cc(Cl)c(Br)cc1Br,0.06139617440352719,0.0055136044682234575,0.02483178406653461,3.521190131849203e-05,0.0007465398598704778,0.00013334335324004414,45760.8787542556
c1cc(-c2cnc3nc(-c4cccc(-c5ccco5)c4)ccc3c2)cc(-c2ccco2)c1,8,OB(O)c1ccco1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,10,Brc1cnc2nc(Br)ccc2c1,0.011992979800455607,0.015155284230652157,0.5465787552791289,0.000612645201543987,0.027102961645757373,0.00021386493792941442,40838.37840896804
c1cc(-c2ccco2)cc(-c2cccc3cccc(-c4cccc(-c5ccco5)c4)c23)c1,8,OB(O)c1ccco1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,11,Brc1cccc2cccc(Br)c12,0.010023891259106086,0.0009518633879779273,0.35642045691501395,8.707278896428721e-05,0.0010340897605364224,0.0001671226971744713,38226.74383313453
CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3cccc(-c4ccco4)c3)ccc2-c2ccc(-c3cccc(-c4ccco4)c3)cc21,8,OB(O)c1ccco1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,12,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,0.12697575963730484,0.4380729514335896,0.04225373217749615,4.135719991799106e-05,0.0010827795134937363,0.00017606209163523921,39124.19844420593
