type,option,desc_name,desc_val
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_E,-132.705693
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_H,-132.704749
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_G,-132.733304
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES_root_dipole,2.9108
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES_root_molar_volume,425.305
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES_root_electronic_spatial_extent,162.859
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES1_transition,159.68
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES1_osc_strength,0.0
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES1_<S**2>,0.0
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES2_transition,153.54
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES2_osc_strength,0.0025
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES2_<S**2>,0.0
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES3_transition,153.54
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES3_osc_strength,0.0025
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES3_<S**2>,0.0
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES4_transition,131.71
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES4_osc_strength,0.021
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES4_<S**2>,0.0
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES5_transition,131.71
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES5_osc_strength,0.021
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES5_<S**2>,0.0
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES6_transition,122.8
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES6_osc_strength,0.0015
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES6_<S**2>,0.0
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES7_transition,122.79
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES7_osc_strength,0.0015
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES7_<S**2>,0.0
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES8_transition,113.99
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES8_osc_strength,0.1877
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES8_<S**2>,0.0
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES9_transition,109.58
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES9_osc_strength,0.4304
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES9_<S**2>,0.0
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES10_transition,104.29
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES10_osc_strength,0.0
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_ES10_<S**2>,0.0
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_atom1_atom,N1
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_atom1_Mulliken_charge,-0.456351
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_atom1_APT_charge,-0.30642
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_atom1_NPA_charge,-0.32748
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_atom1_NPA_core,1.99965
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_atom1_NPA_valence,5.30657
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_atom1_NPA_Rydberg,0.02125
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_atom1_NPA_total,7.32748
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_atom1_NMR_shift,-1.6109
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_atom1_NMR_anisotropy,470.7644
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_atom1_ES_root_Mulliken_charge,-0.430804
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_atom1_ES_root_NPA_charge,-0.26481
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_atom1_ES_root_NPA_core,1.9997
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_atom1_ES_root_NPA_valence,5.22813
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_atom1_ES_root_NPA_Rydberg,0.03698
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_atom1_ES_root_NPA_total,7.26481
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min_atom_number,3
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min_atom,C
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min_atom=O,0
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min_atom=C,1
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min_Mulliken_charge,-0.520354
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min_APT_charge,0.084605
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min_NPA_charge,-0.7833
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min_NPA_core,1.99927
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min_NPA_valence,4.77904
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min_NPA_Rydberg,0.00498
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min_NPA_total,6.7833
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min_NMR_shift,187.8659
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min_NMR_anisotropy,20.7477
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min_ES_root_Mulliken_charge,-0.495934
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min_ES_root_NPA_charge,-0.79157
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min_ES_root_NPA_core,1.99932
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min_ES_root_NPA_valence,4.78347
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min_ES_root_NPA_Rydberg,0.00878
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min_ES_root_NPA_total,6.79157
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min+1_atom_number,1
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min+1_atom,N
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min+1_atom=N,1
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min+1_atom=C,0
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min+1_Mulliken_charge,-0.456351
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min+1_APT_charge,-0.30642
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min+1_NPA_charge,-0.32748
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min+1_NPA_core,1.99965
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min+1_NPA_valence,5.30657
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min+1_NPA_Rydberg,0.02125
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min+1_NPA_total,7.32748
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min+1_NMR_shift,-1.6109
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min+1_NMR_anisotropy,470.7644
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min+1_ES_root_Mulliken_charge,-0.430804
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min+1_ES_root_NPA_charge,-0.26481
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min+1_ES_root_NPA_core,1.9997
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min+1_ES_root_NPA_valence,5.22813
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min+1_ES_root_NPA_Rydberg,0.03698
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min+1_ES_root_NPA_total,7.26481
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max_atom_number,2
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max_atom,C
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max_atom=C,1
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max_atom=H,0
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max_Mulliken_charge,0.351058
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max_APT_charge,0.11503
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max_NPA_charge,0.28376
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max_NPA_core,1.99942
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max_NPA_valence,3.68513
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max_NPA_Rydberg,0.03168
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max_NPA_total,5.71624
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max_NMR_shift,86.8488
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max_NMR_anisotropy,304.6184
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max_ES_root_Mulliken_charge,0.36808
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max_ES_root_NPA_charge,0.29823
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max_ES_root_NPA_core,1.99956
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max_ES_root_NPA_valence,3.65763
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max_ES_root_NPA_Rydberg,0.04457
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max_ES_root_NPA_total,5.70177
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max-1_atom_number,5
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max-1_atom,H
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max-1_atom=H,1
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max-1_atom=C,0
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max-1_Mulliken_charge,0.208554
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max-1_APT_charge,0.035615
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max-1_NPA_charge,0.27567
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max-1_NPA_core,0.0
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max-1_NPA_valence,0.72364
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max-1_NPA_Rydberg,0.00069
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max-1_NPA_total,0.72433
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max-1_NMR_shift,30.5833
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max-1_NMR_anisotropy,8.5239
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max-1_ES_root_Mulliken_charge,0.186214
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max-1_ES_root_NPA_charge,0.2527
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max-1_ES_root_NPA_core,0.0
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max-1_ES_root_NPA_valence,0.74073
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max-1_ES_root_NPA_Rydberg,0.00656
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max-1_ES_root_NPA_total,0.7473
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_atom1_%VBur,0.2840633513966648
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min_%VBur,0.3490913445705218
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_min+1_%VBur,0.2840633513966648
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max_%VBur,0.3987006377054579
ligand,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,solvent_c_max-1_%VBur,0.3041226310589502
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_file_name,Ar1Cl
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_SMILES,ClC1=CC=C(N=CC=C2)C2=C1
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_stoichiometry,C9H6ClN
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_number_of_atoms,17
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_charge,0
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_multiplicity,1
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_convergence_criteria,met
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_dipole,1.939
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_molar_mass,163.6061
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_molar_volume,1108.651
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_electronic_spatial_extent,2121.9672
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_homo_energy,-0.23885
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_lumo_energy,-0.06168
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_electronegativity,0.150265
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_hardness,0.088585
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_electrophilicity,0.088585
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_E_scf,-861.526291926
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_zero_point_correction,0.126331
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_E_thermal_correction,0.134225
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_H_thermal_correction,0.135169
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_G_thermal_correction,0.093009
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_E_zpe,-861.399961
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_E,-861.392067
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_H,-861.391123
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_G,-861.433283
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES_root_dipole,3.7365
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES_root_molar_volume,1255.076
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES_root_electronic_spatial_extent,2119.0097
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES1_transition,290.49
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES1_osc_strength,0.0019
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES1_<S**2>,0.0
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES2_transition,285.3
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES2_osc_strength,0.048
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES2_<S**2>,0.0
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES3_transition,272.77
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES3_osc_strength,0.0207
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES3_<S**2>,0.0
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES4_transition,237.87
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES4_osc_strength,0.0
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES4_<S**2>,0.0
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES5_transition,212.54
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES5_osc_strength,0.7818
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES5_<S**2>,0.0
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES6_transition,210.44
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES6_osc_strength,0.1297
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES6_<S**2>,0.0
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES7_transition,202.98
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES7_osc_strength,0.0004
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES7_<S**2>,0.0
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES8_transition,201.54
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES8_osc_strength,0.0
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES8_<S**2>,0.0
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES9_transition,200.63
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES9_osc_strength,0.1758
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES9_<S**2>,0.0
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES10_transition,198.13
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES10_osc_strength,0.0019
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_ES10_<S**2>,0.0
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_atom1_atom,C1
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_atom1_Mulliken_charge,-0.069734
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_atom1_APT_charge,0.457937
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_atom1_NPA_charge,-0.04094
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_atom1_NPA_core,1.99856
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_atom1_NPA_valence,4.02057
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_atom1_NPA_Rydberg,0.02181
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_atom1_NPA_total,6.04094
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_atom1_NMR_shift,54.4759
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_atom1_NMR_anisotropy,105.1125
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_atom1_ES_root_Mulliken_charge,-0.070683
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_atom1_ES_root_NPA_charge,-0.0451
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_atom1_ES_root_NPA_core,1.99856
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_atom1_ES_root_NPA_valence,4.02482
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_atom1_ES_root_NPA_Rydberg,0.02172
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_atom1_ES_root_NPA_total,6.0451
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_atom2_atom,Cl2
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_atom2_Mulliken_charge,-0.018483
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_atom2_APT_charge,-0.37938
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_atom2_NPA_charge,-0.00119
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_atom2_NPA_core,9.99967
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_atom2_NPA_valence,6.98218
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_atom2_NPA_Rydberg,0.01933
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_atom2_NPA_total,17.00119
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_atom2_NMR_shift,721.5106
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_atom2_NMR_anisotropy,458.9791
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_atom2_ES_root_Mulliken_charge,-0.036766
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_atom2_ES_root_NPA_charge,-0.01319
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_atom2_ES_root_NPA_core,9.99967
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_atom2_ES_root_NPA_valence,6.99412
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_atom2_ES_root_NPA_Rydberg,0.0194
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_atom2_ES_root_NPA_total,17.01319
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_c_min_atom_number,6
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_c_min_atom,N
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_c_min_atom=N,1
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_c_min_atom=O,0
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_c_min_Mulliken_charge,-0.493593
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_c_min_APT_charge,-0.370374
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_c_min_NPA_charge,-0.43749
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_c_min_NPA_core,1.99944
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_c_min_NPA_valence,5.41665
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_c_min_NPA_Rydberg,0.0214
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_c_min_NPA_total,7.43749
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_c_min_NMR_shift,-59.872
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_c_min_NMR_anisotropy,511.9477
ligand,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,electrophile_c_min_ES_root_Mulliken_charge,-0.434035
